order_item_id,order_id,product_id,quantity,unit_price,discount,sales,profit
4362,2163,67,2,3825.3,9.58,7641.02,2347.02
4363,2163,182,4,3177.71,12.51,12698.33,2006.33
4364,2164,72,1,5828.14,17.57,5810.57,1406.57
4365,2164,18,2,6294.01,11.31,12576.71,2650.71
4366,2165,120,2,1361.78,16.38,2707.18,893.18
4367,2165,189,4,4900.58,9.85,19592.47,2832.47
4368,2165,133,2,1476.81,13.26,2940.36,266.36
4369,2166,18,1,6294.01,9.86,6284.15,1321.15
4370,2166,35,3,2598.33,19.21,7775.78,2381.78
4371,2166,58,3,315.69,1.66,945.41,300.41
4372,2167,49,1,5840.98,19.87,5821.11,1018.11
4373,2168,15,2,5784.26,13.44,11555.08,2847.08
4374,2169,22,4,4915.03,12.86,19647.26,3699.26
4375,2169,115,2,2618.2,11.79,5224.61,1912.61
4376,2170,30,2,5234.76,7.63,10461.89,1763.89
4377,2170,103,1,5536.18,17.63,5518.55,1122.55
4378,2170,108,4,1550.46,15.52,6186.32,1394.32
4379,2171,142,3,5775.74,0.03,17327.19,3143.19
4380,2172,191,2,933.8,13.17,1854.43,444.43
4381,2173,101,4,7616.13,4.33,30460.19,10676.19
4382,2173,199,4,7009.81,4.57,28034.67,8614.67
4383,2174,150,3,6284.22,0.88,18851.78,5207.78
4384,2175,165,4,3471.22,8.56,13876.32,3376.32
4385,2175,88,3,5157.4,0.4,15471.8,2175.8
4386,2176,10,3,1249.33,16.63,3731.36,512.36
4387,2176,156,1,6188.4,10.97,6177.43,1975.43
4388,2176,161,2,2333.99,7.21,4660.77,1418.77
4389,2177,195,1,3047.63,7.03,3040.6,907.6
4390,2177,95,4,3093.45,18.56,12355.24,3939.24
4391,2177,20,3,303.07,15.5,893.71,185.71
4392,2178,55,4,6404.04,1.32,25614.84,9030.84
4393,2178,4,2,4963.98,11.92,9916.04,924.04
4394,2179,157,1,1186.69,8.8,1177.89,277.89
4395,2179,31,1,5674.17,14.84,5659.33,1255.33
4396,2179,157,2,1186.69,8.26,2365.12,565.12
4397,2180,4,2,4963.98,2.68,9925.28,933.28
4398,2180,116,4,3021.59,5.58,12080.78,3732.78
4399,2180,179,1,4824.55,19.48,4805.07,1593.07
4400,2181,113,3,5653.4,7.43,16952.77,2918.77
4401,2181,171,1,7270.84,5.58,7265.26,2582.26
4402,2182,165,2,3471.22,14.76,6927.68,1677.68
4403,2182,115,3,2618.2,12.89,7841.71,2873.71
4404,2183,46,3,7321.91,1.05,21964.68,8140.68
4405,2184,101,1,7616.13,18.14,7597.99,2651.99
4406,2184,16,2,1573.66,8.49,3138.83,648.83
4407,2184,110,4,1172.22,17.01,4671.87,1243.87
4408,2185,95,2,3093.45,15.44,6171.46,1963.46
4409,2185,20,3,303.07,4.97,904.24,196.24
4410,2186,73,2,5457.97,11.97,10903.97,1461.97
4411,2186,1,1,6087.96,3.42,6084.54,2239.54
4412,2187,196,1,638.3,4.15,634.15,172.15
4413,2188,30,1,5234.76,4.98,5229.78,880.78
4414,2189,129,2,1819.36,16.94,3621.78,1129.78
4415,2190,197,4,4180.68,0.19,16722.53,2218.53
4416,2191,148,4,2839.22,6.95,11349.93,4025.93
4417,2192,91,1,4930.64,17.73,4912.91,1039.91
4418,2192,145,1,792.87,9.97,782.9,223.9
4419,2192,80,3,4102.63,17.92,12289.97,2260.97
4420,2193,152,3,1890.92,14.9,5657.86,1814.86
4421,2194,184,1,2633.24,8.68,2624.56,539.56
4422,2194,33,2,4863.47,19.7,9707.24,1575.24
4423,2195,34,4,5835.24,2.09,23338.87,4654.87
4424,2195,200,1,4099.17,3.39,4095.78,931.78
4425,2196,47,3,5349.54,17.03,16031.59,4043.59
4426,2196,185,3,3574.96,11.69,10713.19,1443.19
4427,2196,182,3,3177.71,7.66,9525.47,1506.47
4428,2197,65,2,4404.24,17.0,8791.48,2701.48
4429,2197,116,3,3021.59,7.05,9057.72,2796.72
4430,2198,137,1,7130.26,3.52,7126.74,2638.74
4431,2199,113,4,5653.4,1.69,22611.91,3899.91
4432,2199,78,3,1600.82,4.48,4797.98,1257.98
4433,2199,58,4,315.69,18.08,1244.68,384.68
4434,2200,166,1,1355.22,12.41,1342.81,157.81
4435,2200,132,3,198.54,8.77,586.85,130.85
4436,2200,189,4,4900.58,12.06,19590.26,2830.26
4437,2201,27,2,336.73,13.08,660.38,150.38
4438,2202,5,1,1844.85,3.17,1841.68,644.68
4439,2202,43,4,2515.73,10.74,10052.18,1812.18
4440,2202,41,2,2657.03,5.91,5308.15,1798.15
4441,2203,21,3,6119.99,1.39,18358.58,3715.58
4442,2203,41,1,2657.03,15.11,2641.92,886.92
4443,2203,104,1,1652.43,16.41,1636.02,314.02
4444,2204,12,1,4572.81,0.39,4572.42,1477.42
4445,2204,110,3,1172.22,10.11,3506.55,935.55
4446,2205,174,2,1465.47,14.11,2916.83,326.83
4447,2205,95,4,3093.45,7.21,12366.59,3950.59
4448,2205,148,2,2839.22,11.14,5667.3,2005.3
4449,2206,164,1,3449.26,12.56,3436.7,742.7
4450,2206,76,3,2598.97,0.36,7796.55,2450.55
4451,2206,148,4,2839.22,3.87,11353.01,4029.01
4452,2207,192,3,6331.66,7.54,18987.44,4380.44
4453,2208,155,1,4794.0,10.46,4783.54,1539.54
4454,2208,76,4,2598.97,19.93,10375.95,3247.95
4455,2209,104,3,1652.43,19.76,4937.53,971.53
4456,2209,143,2,1084.42,17.32,2151.52,631.52
4457,2209,52,1,448.48,9.59,438.89,32.89
4458,2210,27,1,336.73,15.92,320.81,65.81
4459,2210,179,4,4824.55,10.33,19287.87,6439.87
4460,2210,20,3,303.07,1.24,907.97,199.97
4461,2211,58,2,315.69,18.6,612.78,182.78
4462,2211,82,1,852.5,3.59,848.91,226.91
4463,2211,155,3,4794.0,6.94,14375.06,4643.06
4464,2212,54,2,6094.37,15.57,12173.17,4529.17
4465,2212,28,3,5032.36,13.01,15084.07,4638.07
4466,2212,182,3,3177.71,2.89,9530.24,1511.24
4467,2213,79,2,789.02,10.53,1567.51,423.51
4468,2213,52,3,448.48,16.52,1328.92,110.92
4469,2214,15,4,5784.26,10.17,23126.87,5710.87
4470,2214,86,3,1091.11,0.01,3273.32,1002.32
4471,2214,49,3,5840.98,9.68,17513.26,3104.26
4472,2215,162,4,3776.05,14.26,15089.94,5013.94
4473,2215,101,4,7616.13,4.18,30460.34,10676.34
4474,2215,18,3,6294.01,3.62,18878.41,3989.41
4475,2216,22,3,4915.03,15.29,14729.8,2768.8
4476,2216,112,2,650.07,3.0,1297.14,451.14
4477,2217,182,1,3177.71,12.83,3164.88,491.88
4478,2217,197,2,4180.68,19.21,8342.15,1090.15
4479,2218,107,3,5511.95,10.91,16524.94,6084.94
4480,2219,42,4,2717.08,13.62,10854.7,1554.7
4481,2219,122,2,7212.86,1.2,14424.52,5008.52
4482,2219,67,4,3825.3,0.59,15300.61,4712.61
4483,2220,197,1,4180.68,11.91,4168.77,542.77
4484,2220,186,1,7914.83,1.23,7913.6,2962.6
4485,2221,84,4,1792.84,13.53,7157.83,2321.83
4486,2222,85,4,4281.36,16.58,17108.86,4176.86
4487,2222,64,4,7118.68,9.55,28465.17,8981.17
4488,2222,67,1,3825.3,2.68,3822.62,1175.62
4489,2223,196,1,638.3,5.66,632.64,170.64
4490,2223,50,4,5429.37,5.45,21712.03,7620.03
4491,2224,137,2,7130.26,8.36,14252.16,5276.16
4492,2225,198,4,2599.54,19.28,10378.88,2706.88
4493,2225,58,4,315.69,9.57,1253.19,393.19
4494,2225,117,3,2834.64,15.23,8488.69,2308.69
4495,2226,4,2,4963.98,15.58,9912.38,920.38
4496,2226,131,2,572.86,12.1,1133.62,379.62
4497,2227,85,2,4281.36,7.99,8554.73,2088.73
4498,2227,44,2,2260.37,13.72,4507.02,493.02
4499,2228,113,1,5653.4,6.63,5646.77,968.77
4500,2228,127,4,6494.51,7.16,25970.88,9562.88
4501,2229,52,1,448.48,1.36,447.12,41.12
4502,2229,168,4,360.61,7.7,1434.74,174.74
4503,2229,156,2,6188.4,16.7,12360.1,3956.1
4504,2230,131,3,572.86,18.09,1700.49,569.49
4505,2231,116,1,3021.59,17.03,3004.56,917.56
4506,2231,177,2,2260.51,5.43,4515.59,1113.59
4507,2231,200,3,4099.17,4.49,12293.02,2801.02
4508,2232,159,4,3489.26,17.97,13939.07,4583.07
4509,2232,82,3,852.5,5.41,2552.09,686.09
4510,2232,72,1,5828.14,3.12,5825.02,1421.02
4511,2233,138,1,5451.69,6.03,5445.66,1818.66
4512,2233,135,4,4537.82,14.05,18137.23,1753.23
4513,2234,183,1,3649.52,10.79,3638.73,1151.73
4514,2234,52,3,448.48,18.76,1326.68,108.68
4515,2234,43,3,2515.73,8.78,7538.41,1358.41
4516,2235,90,4,4881.97,11.0,19516.88,5220.88
4517,2236,22,3,4915.03,17.78,14727.31,2766.31
4518,2236,104,2,1652.43,1.3,3303.56,659.56
4519,2236,97,4,6749.43,16.89,26980.83,10072.83
4520,2237,185,4,3574.96,3.95,14295.89,1935.89
4521,2237,179,2,4824.55,18.12,9630.98,3206.98
4522,2237,31,4,5674.17,8.5,22688.18,5072.18
4523,2238,31,4,5674.17,3.39,22693.29,5077.29
4524,2238,170,4,250.43,12.35,989.37,185.37
4525,2238,186,4,7914.83,9.59,31649.73,11845.73
4526,2239,189,1,4900.58,10.04,4890.54,700.54
4527,2240,146,2,6386.06,2.52,12769.6,4381.6
4528,2240,167,4,6421.3,8.8,25676.4,7028.4
4529,2241,27,4,336.73,16.84,1330.08,310.08
4530,2241,69,3,1797.42,9.21,5383.05,1321.05
4531,2242,138,3,5451.69,13.84,16341.23,5460.23
4532,2242,81,2,5497.32,11.95,10982.69,1308.69
4533,2243,159,2,3489.26,5.85,6972.67,2294.67
4534,2244,62,3,2352.48,6.82,7050.62,654.62
4535,2244,74,4,2434.43,16.65,9721.07,2697.07
4536,2245,17,3,1855.26,17.52,5548.26,1255.26
4537,2246,47,1,5349.54,11.15,5338.39,1342.39
4538,2247,22,4,4915.03,1.84,19658.28,3710.28
4539,2247,1,4,6087.96,16.46,24335.38,8955.38
4540,2248,168,4,360.61,19.5,1422.94,162.94
4541,2248,30,2,5234.76,1.94,10467.58,1769.58
4542,2249,81,2,5497.32,11.07,10983.57,1309.57
4543,2249,76,2,2598.97,6.98,5190.96,1626.96
4544,2250,93,2,278.24,4.86,551.62,95.62
4545,2251,186,2,7914.83,16.31,15813.35,5911.35
4546,2251,26,2,7539.95,6.75,15073.15,5493.15
4547,2251,104,4,1652.43,6.55,6603.17,1315.17
4548,2252,75,3,4256.43,16.98,12752.31,4391.31
4549,2253,121,1,2267.36,4.65,2262.71,498.71
4550,2253,123,1,3078.2,7.21,3070.99,834.99
4551,2254,33,3,4863.47,11.04,14579.37,2381.37
4552,2254,18,3,6294.01,16.03,18866.0,3977.0
4553,2254,79,3,789.02,7.77,2359.29,643.29
4554,2255,102,4,6271.36,12.32,25073.12,6461.12
4555,2256,112,4,650.07,4.71,2595.57,903.57
4556,2257,172,3,5175.17,14.39,15511.12,2407.12
4557,2257,130,1,7243.63,0.61,7243.02,2702.02
4558,2258,193,2,5092.0,15.68,10168.32,1062.32
4559,2259,145,2,792.87,12.68,1573.06,455.06
4560,2260,6,3,3476.76,2.81,10427.47,1136.47
4561,2260,76,2,2598.97,12.32,5185.62,1621.62
4562,2260,194,1,7044.36,1.79,7042.57,2078.57
4563,2261,115,3,2618.2,19.14,7835.46,2867.46
4564,2261,162,3,3776.05,1.0,11327.15,3770.15
4565,2262,139,2,1210.99,1.2,2420.78,642.78
4566,2262,54,4,6094.37,2.69,24374.79,9086.79
4567,2263,5,2,1844.85,10.23,3679.47,1285.47
4568,2264,130,2,7243.63,11.75,14475.51,5393.51
4569,2264,153,1,3013.31,2.1,3011.21,460.21
4570,2264,200,3,4099.17,12.43,12285.08,2793.08
4571,2265,110,1,1172.22,8.69,1163.53,306.53
4572,2265,16,4,1573.66,10.26,6284.38,1304.38
4573,2266,80,1,4102.63,0.12,4102.51,759.51
4574,2267,179,3,4824.55,17.4,14456.25,4820.25
4575,2267,21,2,6119.99,2.37,12237.61,2475.61
4576,2267,71,2,2797.48,18.35,5576.61,1798.61
4577,2268,127,3,6494.51,3.92,19479.61,7173.61
4578,2268,28,1,5032.36,18.2,5014.16,1532.16
4579,2269,86,2,1091.11,11.56,2170.66,656.66
4580,2269,122,1,7212.86,11.93,7200.93,2492.93
4581,2269,160,1,2514.92,12.05,2502.87,534.87
4582,2270,75,1,4256.43,9.8,4246.63,1459.63
4583,2270,180,2,3738.11,0.36,7475.86,1791.86
4584,2271,147,3,1363.26,10.84,4078.94,1435.94
4585,2271,102,1,6271.36,18.02,6253.34,1600.34
4586,2272,108,1,1550.46,2.15,1548.31,350.31
4587,2273,56,4,4864.07,0.36,19455.92,3719.92
4588,2273,54,3,6094.37,7.28,18275.83,6809.83
4589,2273,51,3,5007.82,17.9,15005.56,4949.56
4590,2274,16,1,1573.66,17.01,1556.65,311.65
4591,2275,96,2,2765.79,6.7,5524.88,1486.88
4592,2276,92,2,1142.9,3.58,2282.22,234.22
4593,2277,191,2,933.8,18.54,1849.06,439.06
4594,2277,144,1,4410.54,17.28,4393.26,973.26
4595,2278,127,1,6494.51,5.29,6489.22,2387.22
4596,2278,180,3,3738.11,6.45,11207.88,2681.88
4597,2278,25,4,1979.19,11.4,7905.36,2665.36
4598,2279,73,1,5457.97,16.87,5441.1,720.1
4599,2279,164,4,3449.26,15.13,13781.91,3005.91
4600,2279,75,1,4256.43,1.61,4254.82,1467.82
4601,2280,95,2,3093.45,11.34,6175.56,1967.56
4602,2281,132,1,198.54,13.87,184.67,32.67
4603,2282,128,4,2167.32,13.74,8655.54,2743.54
4604,2282,174,3,1465.47,3.1,4393.31,508.31
4605,2283,174,4,1465.47,10.61,5851.27,671.27
4606,2283,67,2,3825.3,12.12,7638.48,2344.48
4607,2284,9,2,3616.76,6.53,7226.99,2444.99
4608,2285,163,3,2701.47,9.68,8094.73,1209.73
4609,2285,156,1,6188.4,3.83,6184.57,1982.57
4610,2285,116,4,3021.59,4.12,12082.24,3734.24
4611,2286,95,4,3093.45,11.34,12362.46,3946.46
4612,2287,91,2,4930.64,13.84,9847.44,2101.44
4613,2287,134,4,3568.12,18.95,14253.53,1625.53
4614,2287,49,3,5840.98,19.5,17503.44,3094.44
4615,2288,177,1,2260.51,18.48,2242.03,541.03
4616,2288,15,1,5784.26,11.07,5773.19,1419.19
4617,2289,99,1,3956.07,9.89,3946.18,1374.18
4618,2289,10,3,1249.33,10.29,3737.7,518.7
4619,2289,187,1,504.48,14.47,490.01,170.01
4620,2290,35,2,2598.33,13.31,5183.35,1587.35
4621,2290,27,1,336.73,17.49,319.24,64.24
4622,2290,174,3,1465.47,3.31,4393.1,508.1
4623,2291,180,4,3738.11,2.92,14949.52,3581.52
4624,2292,21,3,6119.99,5.38,18354.59,3711.59
4625,2292,170,4,250.43,1.22,1000.5,196.5
4626,2293,157,2,1186.69,13.23,2360.15,560.15
4627,2294,151,3,2964.55,2.16,8891.49,863.49
4628,2295,29,1,6088.79,17.7,6071.09,2108.09
4629,2296,41,3,2657.03,15.0,7956.09,2691.09
4630,2297,192,3,6331.66,18.56,18976.42,4369.42
4631,2297,174,4,1465.47,16.27,5845.61,665.61
4632,2298,106,3,1926.7,10.33,5769.77,1923.77
4633,2298,164,1,3449.26,0.04,3449.22,755.22
4634,2299,54,2,6094.37,19.54,12169.2,4525.2
4635,2299,108,4,1550.46,11.59,6190.25,1398.25
4636,2299,95,4,3093.45,13.01,12360.79,3944.79
4637,2300,57,2,2097.22,7.76,4186.68,1324.68
4638,2301,62,3,2352.48,5.63,7051.81,655.81
4639,2301,45,1,4565.43,15.0,4550.43,581.43
4640,2302,165,1,3471.22,6.28,3464.94,839.94
4641,2302,173,1,1527.03,6.85,1520.18,283.18
4642,2302,2,3,3361.74,3.24,10081.98,1111.98
4643,2303,140,2,5410.03,7.95,10812.11,1988.11
4644,2303,115,4,2618.2,3.58,10469.22,3845.22
4645,2304,126,2,6579.87,9.34,13150.4,3930.4
4646,2304,32,1,5678.29,16.65,5661.64,1194.64
4647,2304,21,3,6119.99,14.82,18345.15,3702.15
4648,2305,131,1,572.86,7.46,565.4,188.4
4649,2305,142,3,5775.74,11.86,17315.36,3131.36
4650,2305,95,2,3093.45,12.45,6174.45,1966.45
4651,2306,82,2,852.5,2.75,1702.25,458.25
4652,2306,33,3,4863.47,2.83,14587.58,2389.58
4653,2306,123,2,3078.2,11.33,6145.07,1673.07
4654,2307,6,2,3476.76,12.34,6941.18,747.18
4655,2308,45,4,4565.43,6.29,18255.43,2379.43
4656,2308,166,2,1355.22,14.38,2696.06,326.06
4657,2309,161,3,2333.99,16.82,6985.15,2122.15
4658,2309,29,2,6088.79,2.13,12175.45,4249.45
4659,2310,36,3,5135.84,4.54,15402.98,3312.98
4660,2310,36,3,5135.84,17.0,15390.52,3300.52
4661,2311,30,1,5234.76,4.22,5230.54,881.54
4662,2312,79,2,789.02,1.67,1576.37,432.37
4663,2312,165,4,3471.22,10.04,13874.84,3374.84
4664,2313,96,3,2765.79,13.28,8284.09,2227.09
4665,2314,35,4,2598.33,19.32,10374.0,3182.0
4666,2314,170,2,250.43,8.55,492.31,90.31
4667,2314,145,4,792.87,7.99,3163.49,927.49
4668,2315,157,4,1186.69,13.92,4732.84,1132.84
4669,2315,172,4,5175.17,12.96,20687.72,3215.72
4670,2316,55,3,6404.04,0.31,19211.81,6773.81
4671,2317,75,4,4256.43,9.03,17016.69,5868.69
4672,2317,181,4,3227.71,3.8,12907.04,2663.04
4673,2318,7,1,5629.83,8.86,5620.97,918.97
4674,2318,158,3,6464.49,9.98,19383.49,4446.49
4675,2318,200,3,4099.17,12.7,12284.81,2792.81
4676,2319,17,2,1855.26,17.69,3692.83,830.83
4677,2320,3,3,7696.6,2.85,23086.95,8104.95
4678,2320,95,2,3093.45,4.71,6182.19,1974.19
4679,2321,54,1,6094.37,16.16,6078.21,2256.21
4680,2322,105,1,4856.31,8.63,4847.68,868.68
4681,2323,171,4,7270.84,6.15,29077.21,10345.21
4682,2323,106,4,1926.7,0.79,7706.01,2578.01
4683,2323,155,3,4794.0,17.95,14364.05,4632.05
4684,2324,95,4,3093.45,10.9,12362.9,3946.9
4685,2325,150,1,6284.22,18.27,6265.95,1717.95
4686,2326,166,3,1355.22,18.72,4046.94,491.94
4687,2326,3,2,7696.6,8.05,15385.15,5397.15
4688,2327,46,3,7321.91,6.78,21958.95,8134.95
4689,2327,185,3,3574.96,14.23,10710.65,1440.65
4690,2328,115,1,2618.2,16.25,2601.95,945.95
4691,2329,128,3,2167.32,17.29,6484.67,2050.67
4692,2329,6,3,3476.76,12.92,10417.36,1126.36
4693,2329,17,1,1855.26,17.78,1837.48,406.48
4694,2330,136,3,3836.46,12.64,11496.74,1089.74
4695,2330,16,2,1573.66,14.67,3132.65,642.65
4696,2331,155,3,4794.0,3.4,14378.6,4646.6
4697,2331,60,4,5461.59,12.15,21834.21,4550.21
4698,2331,100,4,4359.62,19.14,17419.34,3471.34
4699,2332,194,4,7044.36,15.72,28161.72,8305.72
4700,2332,30,1,5234.76,10.77,5223.99,874.99
4701,2332,18,2,6294.01,14.8,12573.22,2647.22
4702,2333,57,3,2097.22,16.47,6275.19,1982.19
4703,2333,151,4,2964.55,8.76,11849.44,1145.44
4704,2333,75,3,4256.43,14.01,12755.28,4394.28
4705,2334,178,2,244.03,12.84,475.22,165.22
4706,2335,133,1,1476.81,6.35,1470.46,133.46
4707,2335,73,1,5457.97,16.39,5441.58,720.58
4708,2335,71,3,2797.48,6.87,8385.57,2718.57
4709,2336,164,1,3449.26,14.48,3434.78,740.78
4710,2336,185,1,3574.96,9.52,3565.44,475.44
4711,2337,80,3,4102.63,6.75,12301.14,2272.14
4712,2338,19,4,5980.37,3.92,23917.56,7469.56
4713,2339,27,2,336.73,9.42,664.04,154.04
4714,2339,151,2,2964.55,2.17,5926.93,574.93
4715,2340,142,3,5775.74,7.64,17319.58,3135.58
4716,2340,67,1,3825.3,7.33,3817.97,1170.97
4717,2340,166,2,1355.22,6.53,2703.91,333.91
4718,2341,121,3,2267.36,12.69,6789.39,1497.39
4719,2341,83,2,4426.65,18.46,8834.84,900.84
4720,2342,195,3,3047.63,4.32,9138.57,2739.57
4721,2343,191,2,933.8,15.64,1851.96,441.96
4722,2343,33,1,4863.47,5.5,4857.97,791.97
4723,2343,75,4,4256.43,0.84,17024.88,5876.88
4724,2344,41,1,2657.03,19.08,2637.95,882.95
4725,2344,28,3,5032.36,10.27,15086.81,4640.81
4726,2345,106,4,1926.7,19.01,7687.79,2559.79
4727,2345,96,1,2765.79,1.1,2764.69,745.69
4728,2345,42,1,2717.08,14.7,2702.38,377.38
4729,2346,160,2,2514.92,15.78,5014.06,1078.06
4730,2346,188,1,5532.23,8.45,5523.78,1832.78
4731,2346,102,4,6271.36,18.21,25067.23,6455.23
4732,2347,197,3,4180.68,18.31,12523.73,1645.73
4733,2347,70,3,5087.1,2.53,15258.77,4740.77
4734,2347,149,3,2606.01,1.44,7816.59,856.59
4735,2348,9,2,3616.76,0.66,7232.86,2450.86
4736,2349,104,1,1652.43,5.95,1646.48,324.48
4737,2349,106,2,1926.7,4.9,3848.5,1284.5
4738,2350,31,4,5674.17,6.3,22690.38,5074.38
4739,2350,122,2,7212.86,17.81,14407.91,4991.91
4740,2351,134,4,3568.12,7.07,14265.41,1637.41
4741,2351,70,2,5087.1,5.41,10168.79,3156.79
4742,2352,127,1,6494.51,18.04,6476.47,2374.47
4743,2353,12,4,4572.81,9.15,18282.09,5902.09
4744,2353,144,4,4410.54,5.08,17637.08,3957.08
4745,2353,153,3,3013.31,18.25,9021.68,1368.68
4746,2354,103,4,5536.18,18.65,22126.07,4542.07
4747,2354,187,4,504.48,0.66,2017.26,737.26
4748,2354,101,4,7616.13,13.35,30451.17,10667.17
4749,2355,129,1,1819.36,2.36,1817.0,571.0
4750,2356,9,3,3616.76,3.44,10846.84,3673.84
4751,2357,54,2,6094.37,7.28,12181.46,4537.46
4752,2358,54,4,6094.37,9.88,24367.6,9079.6
4753,2359,135,1,4537.82,7.95,4529.87,433.87
4754,2359,48,3,3393.83,5.57,10175.92,1982.92
4755,2360,141,3,3818.5,8.2,11447.3,1394.3
4756,2360,29,2,6088.79,8.36,12169.22,4243.22
4757,2361,94,3,5544.85,12.62,16621.93,1726.93
4758,2361,150,2,6284.22,3.93,12564.51,3468.51
4759,2361,121,1,2267.36,2.65,2264.71,500.71
4760,2362,172,4,5175.17,1.55,20699.13,3227.13
4761,2362,191,1,933.8,6.24,927.56,222.56
4762,2363,13,2,5553.96,19.3,11088.62,2548.62
4763,2364,195,3,3047.63,5.27,9137.62,2738.62
4764,2364,192,1,6331.66,15.15,6316.51,1447.51
4765,2364,126,4,6579.87,17.34,26302.14,7862.14
4766,2365,107,4,5511.95,18.49,22029.31,8109.31
4767,2365,3,2,7696.6,6.43,15386.77,5398.77
4768,2365,44,2,2260.37,18.99,4501.75,487.75
4769,2366,102,3,6271.36,15.43,18798.65,4839.65
4770,2366,102,1,6271.36,5.88,6265.48,1612.48
4771,2367,23,1,2868.81,11.7,2857.11,893.11
4772,2367,104,3,1652.43,15.05,4942.24,976.24
4773,2368,48,4,3393.83,9.7,13565.62,2641.62
4774,2369,20,4,303.07,10.17,1202.11,258.11
4775,2370,155,2,4794.0,13.63,9574.37,3086.37
4776,2370,149,1,2606.01,8.11,2597.9,277.9
4777,2371,196,2,638.3,2.61,1273.99,349.99
4778,2372,90,2,4881.97,10.93,9753.01,2605.01
4779,2373,85,4,4281.36,19.33,17106.11,4174.11
4780,2373,126,4,6579.87,7.49,26311.99,7871.99
4781,2374,172,3,5175.17,17.26,15508.25,2404.25
4782,2375,134,2,3568.12,8.72,7127.52,813.52
4783,2375,150,2,6284.22,4.7,12563.74,3467.74
4784,2375,13,2,5553.96,14.66,11093.26,2553.26
4785,2376,131,2,572.86,7.85,1137.87,383.87
4786,2376,91,2,4930.64,17.04,9844.24,2098.24
4787,2377,98,1,3766.26,10.84,3755.42,1043.42
4788,2377,151,3,2964.55,8.34,8885.31,857.31
4789,2378,13,2,5553.96,16.23,11091.69,2551.69
4790,2379,4,2,4963.98,13.84,9914.12,922.12
4791,2379,5,3,1844.85,9.41,5525.14,1934.14
4792,2380,144,1,4410.54,4.7,4405.84,985.84
4793,2381,68,2,2309.06,13.64,4604.48,786.48
4794,2382,74,4,2434.43,16.48,9721.24,2697.24
4795,2382,146,2,6386.06,11.58,12760.54,4372.54
4796,2383,105,3,4856.31,17.48,14551.45,2614.45
4797,2383,41,4,2657.03,16.46,10611.66,3591.66
4798,2383,33,2,4863.47,14.58,9712.36,1580.36
4799,2384,188,2,5532.23,2.83,11061.63,3679.63
4800,2384,174,4,1465.47,3.48,5858.4,678.4
4801,2385,158,3,6464.49,12.23,19381.24,4444.24
4802,2386,107,1,5511.95,13.3,5498.65,2018.65
4803,2386,130,1,7243.63,12.0,7231.63,2690.63
4804,2386,16,3,1573.66,0.39,4720.59,985.59
4805,2387,186,2,7914.83,8.75,15820.91,5918.91
4806,2387,200,3,4099.17,6.59,12290.92,2798.92
4807,2388,93,3,278.24,2.72,832.0,148.0
4808,2388,35,4,2598.33,3.59,10389.73,3197.73
4809,2389,81,3,5497.32,4.76,16487.2,1976.2
4810,2390,101,2,7616.13,15.55,15216.71,5324.71
4811,2391,65,3,4404.24,1.93,13210.79,4075.79
4812,2391,102,3,6271.36,16.3,18797.78,4838.78
4813,2392,109,1,3992.5,10.93,3981.57,1176.57
4814,2393,152,3,1890.92,17.57,5655.19,1812.19
4815,2393,149,4,2606.01,8.52,10415.52,1135.52
4816,2394,88,4,5157.4,6.47,20623.13,2895.13
4817,2394,148,4,2839.22,7.9,11348.98,4024.98
4818,2394,123,1,3078.2,19.52,3058.68,822.68
4819,2395,55,2,6404.04,13.17,12794.91,4502.91
4820,2396,189,1,4900.58,11.66,4888.92,698.92
4821,2397,103,3,5536.18,18.53,16590.01,3402.01
4822,2397,199,4,7009.81,18.75,28020.49,8600.49
4823,2398,171,3,7270.84,19.94,21792.58,7743.58
4824,2398,97,4,6749.43,17.64,26980.08,10072.08
4825,2398,167,3,6421.3,7.1,19256.8,5270.8
4826,2399,20,4,303.07,19.96,1192.32,248.32
4827,2399,114,4,4077.29,1.23,16307.93,5975.93
4828,2399,51,4,5007.82,5.49,20025.79,6617.79
4829,2400,147,3,1363.26,13.73,4076.05,1433.05
4830,2400,61,4,2566.03,13.33,10250.79,3798.79
4831,2400,51,3,5007.82,19.48,15003.98,4947.98
4832,2401,108,2,1550.46,8.6,3092.32,696.32
4833,2402,121,3,2267.36,14.16,6787.92,1495.92
4834,2402,47,2,5349.54,1.98,10697.1,2705.1
4835,2403,34,1,5835.24,16.2,5819.04,1148.04
4836,2403,123,2,3078.2,19.47,6136.93,1664.93
4837,2404,175,1,4435.81,18.34,4417.47,868.47
4838,2404,53,1,1531.38,9.07,1522.31,543.31
4839,2404,170,2,250.43,11.82,489.04,87.04
4840,2405,187,3,504.48,0.29,1513.15,553.15
4841,2406,44,4,2260.37,2.02,9039.46,1011.46
4842,2407,189,3,4900.58,1.75,14699.99,2129.99
4843,2408,110,2,1172.22,19.69,2324.75,610.75
4844,2408,58,1,315.69,13.94,301.75,86.75
4845,2408,155,1,4794.0,17.88,4776.12,1532.12
4846,2409,195,3,3047.63,5.22,9137.67,2738.67
4847,2410,92,3,1142.9,17.31,3411.39,339.39
4848,2410,164,2,3449.26,6.47,6892.05,1504.05
4849,2410,106,2,1926.7,13.79,3839.61,1275.61
4850,2411,139,2,1210.99,11.39,2410.59,632.59
